key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trialenglish,participant ID,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials_randomizer.thisRepN,trials_randomizer.thisTrialN,trials_randomizer.thisN,trials_randomizer.thisIndex,trials_randomizer.ran,fillertarget,vowel_quality_change,stress,wordenglish,verbenglish,rand_12,block_randomizer.thisRepN,block_randomizer.thisTrialN,block_randomizer.thisN,block_randomizer.thisIndex,block_randomizer.ran,condsFile,key_resp_5.keys,key_resp_5.rt,mainTrialsReps.thisRepN,mainTrialsReps.thisTrialN,mainTrialsReps.thisN,mainTrialsReps.thisIndex,mainTrialsReps.ran,trials_randomizer2.thisRepN,trials_randomizer2.thisTrialN,trials_randomizer2.thisN,trials_randomizer2.thisIndex,trials_randomizer2.ran,block_randomizer2.thisRepN,block_randomizer2.thisTrialN,block_randomizer2.thisN,block_randomizer2.thisIndex,block_randomizer2.ran
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,10.1144,,,,,,target,1,penultimate,"No, he didn’t LOOK at the object on the shelf, he stared at it.",object,1,,,,,,,,,,,,,,0,10,10,16,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,10.2195,,,,,,target,0,penultimate,"No, THEY don’t want an impress of their hands, but the kids do.",impress,1,,,,,,,,,,,,,,0,11,11,4,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,9.2634,,,,,,target,0,ultimate,"No, THEY won’t import more cars, but the government will.",import,1,,,,,,,,,,,,,,0,12,12,3,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.995,,,,,,target,1,penultimate,"No, she doesn’t OWN the compact car, she leases it.",compact,1,,,,,,,,,,,,,,0,13,13,10,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,9.8,,,,,,target,1,penultimate,"No, SHE wasn't the subject of the painting, but I was.",subject,1,,,,,,,,,,,,,,0,14,14,18,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,7.7633,,,,,,target,1,ultimate,"No, WE won’t contract the disease, but you will.",contract,1,,,,,,,,,,,,,,0,15,15,11,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.3678,,,,,,target,1,ultimate,"No, he doesn’t HATE to record his voice, he loves it.",record,1,,,,,,,,,,,,,,0,16,16,17,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.942,,,,,,target,1,ultimate,"No, the JUDGE will not convict him, but the jury will.",convict,1,,,,,,,,,,,,,,0,17,17,13,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.9815,,,,,,target,1,penultimate,"No, there weren't FIVE converts that year, but there were two.",convert,1,,,,,,,,,,,,,,0,18,18,12,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,main_trial_block1.xlsx,,,,,,,,,,,,,0,0,0,0,1
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,9.4282,,,,,,target,1,penultimate,"No, there wasn’t a SPIDER on the combine windshield, but there was a fly.",combine,2,,,,,,,,,,,,,,0,0,0,9,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.4634,,,,,,target,0,ultimate,"No, her CALCIUM isn’t below normal, but her iron is.",billow,2,,,,,,,,,,,,,,0,1,1,0,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,9.3421,,,,,,target,1,penultimate,"No, HE didn’t sign the contract today, but she did.",contract,2,,,,,,,,,,,,,,0,2,2,11,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,11.4292,,,,,,target,1,ultimate,"No, she didn't use her FINGER to compact the soil, but she used her hand.",compact,2,,,,,,,,,,,,,,0,3,3,10,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,10.5452,,,,,,target,0,ultimate,"No, his SINGING doesn’t impress us, but his cooking does.",impress,2,,,,,,,,,,,,,,0,4,4,4,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,9.4772,,,,,,target,0,ultimate,"No, the PARENTS won’t forbear the mortgage, but the bank will.",forebear,2,,,,,,,,,,,,,,0,5,5,2,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,9.3592,,,,,,target,0,ultimate,"No, her FATHER won’t permit her to go, but her mother will.",permit,2,,,,,,,,,,,,,,0,6,6,6,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,9.1862,,,,,,target,1,penultimate,"No, they didn’t BUY the record in the shop, but they listened to it.",record,2,,,,,,,,,,,,,,0,7,7,17,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,9.6427,,,,,,target,1,penultimate,"No, the SCIENCE project isn’t due tomorrow, but the math project is.",project,2,,,,,,,,,,,,,,0,8,8,15,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.8727,,,,,,target,1,ultimate,"No, the FATHER won’t desert the army, but his son will.",desert,2,,,,,,,,,,,,,,0,9,9,14,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.6972,,,,,,target,1,penultimate,"No, he didn’t CATCH the convict yesterday, but he saw him.",convict,2,,,,,,,,,,,,,,0,10,10,13,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.7186,,,,,,target,1,ultimate,"No, THEY won't subject you to questioning, but I will.",subject,2,,,,,,,,,,,,,,0,11,11,18,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,9.5984,,,,,,target,1,ultimate,"No, THEY will not object to our methods, but he will.",object,2,,,,,,,,,,,,,,0,12,12,16,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.1173,,,,,,target,0,penultimate,"No, MONDAY isn’t the discount day, but Friday is.",discount,2,,,,,,,,,,,,,,0,13,13,1,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.8838,,,,,,target,0,penultimate,"No, I didn't want YOUR insight on the project, but his.",insight,2,,,,,,,,,,,,,,0,14,14,5,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,9.3616,,,,,,target,1,ultimate,"No, they don’t use MICROSOFT to convert files; they use Adobe.",convert,2,,,,,,,,,,,,,,0,15,15,12,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,10.2537,,,,,,target,0,ultimate,"No, my MOTHER wasn’t a trustee of the company, but my sister was.",trusty,2,,,,,,,,,,,,,,0,16,16,8,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,8.7128,,,,,,target,0,penultimate,"No, I didn't RUN in the relay, but I walked.",relay,2,,,,,,,,,,,,,,0,17,17,7,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,space,12.1618,,,,,,target,0,penultimate,"No, the DRINKS weren’t of great import to him, but the dinner was.",import,2,,,,,,,,,,,,,,0,18,18,3,1,,,,,
,,,,,,,,,,ala054,2023-02-21_10h29.47.760,english_experiment2,2022.1.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,main_trial_block2.xlsx,,,,,,,,,,,,,0,1,1,1,1
